SampleID	Software	Hosttype	Microbiometype	HostGenomeProportion	DataSize	num_seqs.host	num_seqs.microbiome	num_seqs.total	TP	FP	FN	TN	IndexingMemory	IndexingTime	RunningMemory	RunningTime	Precision	Recall	Accuracy	F1	X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1	SUM	SuM2
RiceS30-2-2	BWA	Rice	Single	50%	30G	47998900	47998900	95997800	47998900	180513	0	47818387	0.519287109	5.8946	1.4	406.1991667	0.996253317	1	0.998119613	0.998123142	0.990856248371453	0.97802230580155	0.920224030546419	0.920224030546419	0.994326943221647	0.973694170877886	1	0.991671286027963	7.76901901539334	1.98599822924961
RiceS30-2-3	BWA	Rice	Single	50%	30G	47998900	47998900	95997800	47998900	200678	0	47798222	0.519287109	5.8946	1.41	401.2959333	0.99583652	1	0.997909556	0.997913917	0.990856248371453	0.97802230580155	0.92120414884471	0.92120414884471	0.993691696030585	0.970767798227569	1	0.990741600223773	7.76648794634435	1.98443329625436
RiceS30-2-4	BWA	Rice	Single	50%	30G	47998900	47998900	95997800	47998900	185115	0	47813785	0.519287109	5.8946	1.4	397.4577667	0.996158166	1	0.998071675	0.998075386	0.990856248371453	0.97802230580155	0.921971368556614	0.921971368556614	0.994181970762529	0.973026106366744	1	0.991459083493539	7.77148845190904	1.98564105425607
RiceS30-2-5	BWA	Rice	Single	50%	30G	47998900	47998900	95997800	47998900	198793	0	47800107	0.519287109	5.8946	1.4	387.8655167	0.995875466	1	0.997929192	0.997933472	0.990856248371453	0.97802230580155	0.923888784877604	0.923888784877604	0.993751078549824	0.971041241916557	1	0.990828492353782	7.77227693674837	1.98457957090361
RiceS60-2-1	BWA	Rice	Single	50%	60G	95997800	95997800	191995600	95997799	382088	1	95615712	0.519287109	5.8946	1.4	968.8269667	0.996035604	0.99999999	0.998009908	0.99801386	0.990856248371453	0.97802230580155	0.80775910038278	0.80775910038278	0.993995177114851	0.972165586533905	0.999999972782877	0.991185694324995	7.54174318569519	1.98518087143985
RiceS60-2-2	BWA	Rice	Single	50%	60G	95997800	95997800	191995600	95997800	360078	0	95637722	0.519287109	5.8946	1.41	1024.618583	0.996263118	1	0.998124551	0.998128061	0.990856248371453	0.97802230580155	0.796606789332925	0.796606789332925	0.994341876552264	0.973762984660965	1	0.991693143475547	7.52189013752763	1.98603502002781
RiceS60-2-3	BWA	Rice	Single	50%	60G	95997800	95997800	191995600	95997800	406439	0	95591361	0.519287109	5.8946	1.41	965.1392333	0.995784013	1	0.997883082	0.997887554	0.990856248371453	0.97802230580155	0.808496249665651	0.808496249665651	0.993611634265749	0.970399141426415	1	0.990624456924187	7.54050628612066	1.98423609118994
RiceS60-2-4	BWA	Rice	Single	50%	60G	95997800	95997800	191995600	95997800	406460	0	95591340	0.519287109	5.8946	1.41	799.6187	0.995783796	1	0.997882972	0.997887445	0.990856248371453	0.97802230580155	0.841582519519776	0.841582519519776	0.993611301607514	0.970397617848115	1	0.990623972585544	7.60667648525373	1.98423527419306
RiceS60-2-5	BWA	Rice	Single	50%	60G	95997800	95997800	191995600	95997800	402116	0	95595684	0.519287109	5.8946	1.41	795.1729167	0.995828669	1	0.997905598	0.997909975	0.990856248371453	0.97802230580155	0.842471197093755	0.842471197093755	0.993679726382432	0.970712675585905	1	0.990724084050084	7.60893743437893	1.98440381043252
RiceS10-2-1	BWA	Rice	Single	50%	10G	19999544	19999544	39999088	19999544	74208	0	19925336	0.519287109	5.8946	1.34	193.3717167	0.996303232	1	0.998144758	0.998148193	0.990856248371453	0.97802230580155	0.962766585857684	0.962766585857684	0.994402985870163	0.974044628992606	1	0.991782599489934	7.85464194024108	1.9861855853601
RiceS10-2-2	BWA	Rice	Single	50%	10G	19999544	19999544	39999088	19999544	70117	0	19929427	0.519287109	5.8946	1.34	189.6516167	0.996506319	1	0.998247035	0.998250103	0.990856248371453	0.97802230580155	0.963510204972669	0.963510204972669	0.994712288473553	0.97547052275488	1	0.992235433904105	7.85831720925088	1.98694772237766
RiceS10-2-3	BWA	Rice	Single	50%	10G	19999544	19999544	39999088	19999544	82435	0	19917109	0.519287109	5.8946	1.34	240.8232	0.995895076	1	0.997939078	0.997943317	0.990856248371453	0.97802230580155	0.953281402659315	0.953281402659315	0.993780975452716	0.9711789256515	1	0.990872238353267	7.83127349894912	1.98465321380598
RiceS10-2-4	BWA	Rice	Single	50%	10G	19999544	19999544	39999088	19999544	86189	0	19913355	0.519287109	5.8946	1.34	185.2511	0.995708944	1	0.997845226	0.997849859	0.990856248371453	0.97802230580155	0.964389834104663	0.964389834104663	0.993497151446016	0.969872074608548	1	0.990456960179588	7.85148440861648	1.9839541116256
RiceS10-2-5	BWA	Rice	Single	50%	10G	19999544	19999544	39999088	19999544	81195	0	19918349	0.519287109	5.8946	1.34	203.8604667	0.995956573	1	0.997970079	0.997974191	0.990856248371453	0.97802230580155	0.960669966145232	0.960669966145232	0.993874727616034	0.971610702125122	1	0.991009426163129	7.84671334236775	1.98488415377916
RiceS30-1-1	BWA	Rice	Single	90%	30G	86398020	9599780	95997800	86398019	35093	1	9564687	0.519287109	5.8946	1.4	657.2662	0.999593987	0.999999988	0.999634429	0.999796946	0.990856248371453	0.97802230580155	0.87003767934501	0.87003767934501	0.998907997930491	0.997149342872254	0.999999967339452	0.999108790235378	7.7041200112406	1.99801678816587
RiceS30-1-2	BWA	Rice	Single	90%	30G	86398020	9599780	95997800	86398020	29930	0	9569850	0.519287109	5.8946	1.4	625.8959333	0.9996537	1	0.999688222	0.99982682	0.990856248371453	0.97802230580155	0.87630835216571	0.87630835216571	0.999070676880246	0.997568593706756	1	0.999241534571448	7.71737606366287	1.99831221145169
RiceS30-1-3	BWA	Rice	Single	90%	30G	86398020	9599780	95997800	86398020	34686	0	9565094	0.519287109	5.8946	1.41	602.66485	0.999598694	1	0.999638679	0.999799307	0.990856248371453	0.97802230580155	0.880952065400214	0.880952065400214	0.998920850635052	0.997182391181299	1	0.999119281277001	7.72600520806678	1.99804013191205
RiceS30-1-4	BWA	Rice	Single	90%	30G	86398020	9599780	95997800	86398020	38220	0	9561560	0.519287109	5.8946	1.4	617.9151	0.999557824	1	0.999601866	0.999778863	0.990856248371453	0.97802230580155	0.877903658796011	0.877903658796011	0.998809522020226	0.996895438899448	1	0.999028438898792	7.71941927158349	1.99783796091902
RiceS30-1-5	BWA	Rice	Single	90%	30G	86398020	9599780	95997800	86398020	46581	0	9553199	0.519287109	5.8946	1.4	577.4228333	0.999461146	1	0.99951477	0.9997305	0.990856248371453	0.97802230580155	0.88599774861273	0.88599774861273	0.998546129277529	0.996216653171414	1	0.998813539175776	7.73445037302318	1.9973596684533
RiceS60-1-1	BWA	Rice	Single	90%	60G	172796040	19199974	191996014	172796039	69859	1	19129701	0.519287109	5.8946	1.4	1185.7075	0.999595877	0.999999994	0.999636137	0.999797895	0.990856248371453	0.97802230580155	0.764406365179441	0.764406365179441	0.998913163205641	0.997162612747778	0.999999983669726	0.999113007092007	7.49288005124704	1.99802617029765
RiceS60-1-2	BWA	Rice	Single	90%	60G	172796040	19199974	191996014	172796040	68493	0	19131067	0.519287109	5.8946	1.41	1158.783017	0.999603776	1	0.999643257	0.999801849	0.990856248371453	0.97802230580155	0.769788360346205	0.769788360346205	0.998934695265989	0.997218072402154	1	0.999130576587381	7.50373861912094	1.99806527185337
RiceS60-1-3	BWA	Rice	Single	90%	60G	172796040	19199974	191996014	172796040	75273	0	19124287	0.519287109	5.8946	1.41	1125.957417	0.999564572	1	0.999607944	0.999782239	0.990856248371453	0.97802230580155	0.776349942997435	0.776349942997435	0.998827902899831	0.99694281726984	1	0.999043440066314	7.51639260040386	1.99787134296615
RiceS60-1-4	BWA	Rice	Single	90%	60G	172796040	19199974	191996014	172796040	79081	0	19120479	0.519287109	5.8946	1.41	1092.7073	0.999542554	1	0.99958811	0.999771225	0.990856248371453	0.97802230580155	0.78299638330191	0.78299638330191	0.998767921595768	0.996788226730526	1	0.998994499645967	7.52942196874908	1.99776242124174
RiceS60-1-5	BWA	Rice	Single	90%	60G	172796040	19199974	191996014	172796040	79485	0	19120075	0.519287109	5.8946	1.41	1091.92495	0.999540218	1	0.999586006	0.999770056	0.990856248371453	0.97802230580155	0.783152768994393	0.783152768994393	0.998761558750969	0.996771825445221	1	0.998989305225103	7.52970678158308	1.99775086397607
RiceS10-1-1	BWA	Rice	Single	90%	10G	35999172	3999908	39999080	35999172	15799	0	3984109	0.519287109	5.8946	1.41	246.4815833	0.999561321	1	0.999605016	0.999780613	0.990856248371453	0.97802230580155	0.952150335757406	0.952150335757406	0.99881904814243	0.996919991679717	1	0.999036214977928	7.86795448048789	1.99785526312036
RiceS10-1-2	BWA	Rice	Single	90%	10G	35999172	3999908	39999080	35999172	10577	0	3989331	0.519287109	5.8946	1.4	260.3464333	0.999706274	1	0.999735569	0.999853115	0.990856248371453	0.97802230580155	0.949378859859878	0.949378859859878	0.99921386205739	0.997937720921487	1	0.999358375714816	7.86414623258645	1.99857223777221
RiceS10-1-3	BWA	Rice	Single	90%	10G	35999172	3999908	39999080	35999172	10241	0	3989667	0.519287109	5.8946	1.41	237.4259167	0.999715602	1	0.999743969	0.999857781	0.990856248371453	0.97802230580155	0.953960493221638	0.953960493221638	0.999239265049934	0.998003213725135	1	0.999379108963531	7.87342112835488	1.99861837401347
RiceS10-1-4	BWA	Rice	Single	90%	10G	35999172	3999908	39999080	35999172	21458	0	3978450	0.519287109	5.8946	1.41	256.14635	0.999404286	1	0.999463538	0.999702054	0.990856248371453	0.97802230580155	0.950218423910954	0.950218423910954	0.998391195216333	0.995817433529965	1	0.99868714012028	7.86221117086149	1.99707833533661
RiceS10-1-5	BWA	Rice	Single	90%	10G	35999172	3999908	39999080	35999172	18913	0	3980995	0.519287109	5.8946	1.41	234.7615667	0.999474903	1	0.999527164	0.999737382	0.990856248371453	0.97802230580155	0.95449307610624	0.95449307610624	0.998583610788195	0.996313242418818	1	0.998844119162414	7.87160567875491	1.99742772995061
RiceM30-3-1	KMCP	Rice	Multiple	10%	30G	9599780	86398020	95997800	7179122	4	2420658	86398016	2.59	1.821133333	4.49	95.84621667	0.999999443	0.747842346	0.974784193	0.855731834	0.950962210523307	0.995463112474887	0.982261176331258	0.982261176331258	0.923756764616564	0.999996089248324	0.3136994031704	0.358959240681425	6.50735917337742	1.28271600529799
RiceM30-3-2	KMCP	Rice	Multiple	10%	30G	9599780	86398020	95997800	7180072	62	2419708	86397958	2.59	1.821133333	4.53	95.7257	0.999991365	0.747941307	0.974793485	0.855793659	0.950962210523307	0.995463112474887	0.982285266678154	0.982285266678154	0.923784865164983	0.999939372817377	0.313968746544616	0.359233958448633	6.50792279933011	1.28301882361362
RiceM30-3-3	KMCP	Rice	Multiple	10%	30G	9599780	86398020	95997800	7178058	12	2421722	86398008	2.59	1.821133333	4.54	95.5546	0.999998328	0.747731511	0.974773026	0.85565886	0.950962210523307	0.995463112474887	0.982319468240094	0.982319468240094	0.923722993757308	0.999988260723874	0.313397742183938	0.358634982624907	6.50680823876841	1.28235797638222
RiceM30-3-4	KMCP	Rice	Multiple	10%	30G	9599780	86398020	95997800	7178242	0	2421538	86398020	2.59	1.821133333	4.57	95.28805	1	0.747750678	0.974775068	0.855672021	0.950962210523307	0.995463112474887	0.982372749516162	0.982372749516162	0.923729169103829	1	0.31344990924423	0.358693463183487	6.50704336356206	1.28242263228732
RiceM30-3-5	KMCP	Rice	Multiple	10%	30G	9599780	86398020	95997800	7175620	0	2424160	86398020	2.59	1.821133333	4.54	95.3021	1	0.747477546	0.974747755	0.855493163	0.950962210523307	0.995463112474887	0.982369941030216	0.982369941030216	0.923646570063904	1	0.312706522511209	0.357898712347947	6.50541700998169	1.28154528241185
RiceM60-3-1	KMCP	Rice	Multiple	10%	60G	19199560	172796040	191995600	14358284	8	4841276	172796032	2.59	1.821133333	4.36	217.3053667	0.999999443	0.74784443	0.974784401	0.855733198	0.950962210523307	0.995463112474887	0.957982434993097	0.957982434993097	0.923757393643046	0.999996089248324	0.313705075218902	0.358965301579677	6.45881405267434	1.28272269522272
RiceM60-3-2	KMCP	Rice	Multiple	10%	60G	19199560	172796040	191995600	14354806	112	4844754	172795928	2.59	1.821133333	4.4	217.1007667	0.999992198	0.74766328	0.974765745	0.855611939	0.950962210523307	0.995463112474887	0.958023332945014	0.958023332945014	0.923700974806271	0.999945221392146	0.313212037029724	0.358426490391099	6.45775671250746	1.28212746519737
RiceM60-3-3	KMCP	Rice	Multiple	10%	60G	19199560	172796040	191995600	14354784	24	4844776	172796016	2.59	1.821133333	4.41	215.2480833	0.999998328	0.747662134	0.974766088	0.855613433	0.950962210523307	0.995463112474887	0.958393669976345	0.958393669976345	0.923702012095133	0.999988260723874	0.31320891794739	0.358433128940945	6.45854498265823	1.28213514103608
RiceM60-3-4	KMCP	Rice	Multiple	10%	60G	19199560	172796040	191995600	14358466	0	4841094	172796040	2.59	1.821133333	4.45	214.34155	1	0.747853909	0.974785391	0.855739608	0.950962210523307	0.995463112474887	0.958574878946601	0.958574878946601	0.923760387567167	1	0.31373087433011	0.358993784246686	6.46006012703536	1.28275417181385
RiceM60-3-5	KMCP	Rice	Multiple	10%	60G	19199560	172796040	191995600	14354942	0	4844618	172796040	2.59	1.821133333	4.44	214.1347833	1	0.747670363	0.974767036	0.855619434	0.950962210523307	0.995463112474887	0.95861621000503	0.95861621000503	0.923704879004292	1	0.313231314918181	0.358459794227172	6.4590537311579	1.28216467323146
RiceM10-3-1	KMCP	Rice	Multiple	10%	10G	3999908	35999172	39999080	2992372	4	1007536	35999168	2.59	1.821133333	4.45	39.93695	0.999998663	0.748110207	0.974810921	0.855906883	0.950962210523307	0.995463112474887	0.993437004776888	0.993437004776888	0.923837594519508	0.999990612791758	0.314428443757712	0.359737066325289	6.53129304994624	1.2835746608448
RiceM10-3-2	KMCP	Rice	Multiple	10%	10G	3999908	35999172	39999080	2992420	28	1007488	35999144	2.59	1.821133333	4.48	39.92805	0.999990643	0.748122207	0.974811521	0.855911799	0.950962210523307	0.995463112474887	0.993438783817807	0.993438783817807	0.923839409018975	0.999934303584505	0.314461104305711	0.359758910442453	6.53129661798545	1.28359831946143
RiceM10-3-3	KMCP	Rice	Multiple	10%	10G	3999908	35999172	39999080	2992538	8	1007370	35999164	2.59	1.821133333	4.49	39.87731667	0.999997327	0.748151707	0.974814971	0.855933554	0.950962210523307	0.995463112474887	0.993448925016687	0.993448925016687	0.923849842390913	0.999981232604615	0.314541394819544	0.359855578214804	6.53155122106144	1.28370542060572
RiceM10-3-4	KMCP	Rice	Multiple	10%	10G	3999908	35999172	39999080	2991684	0	1008224	35999172	2.59	1.821133333	4.48	39.82591667	1	0.747938203	0.97479382	0.855794789	0.950962210523307	0.995463112474887	0.993459199477726	0.993459199477726	0.923785878260519	1	0.313960298349534	0.359238979574017	6.53032887813772	1.28302485783454
RiceM10-3-5	KMCP	Rice	Multiple	10%	10G	3999908	35999172	39999080	2990532	0	1009376	35999172	2.59	1.821133333	4.51	39.8189	1	0.747650196	0.97476502	0.855606228	0.950962210523307	0.995463112474887	0.993460602055596	0.993460602055596	0.923698782286081	1	0.313176426145555	0.358401113712271	6.52862284925329	1.28209989599835
RiceM30-2-1	KMCP	Rice	Multiple	50%	30G	47998900	47998900	95997800	93952908	34944	2044892	95962856	2.59	1.821133333	4.51	97.41023333	0.999628207	0.978698554	0.989167273	0.989052668	0.950962210523307	0.995463112474887	0.981948541540653	0.981948541540653	0.967253582950719	0.997389604851332	0.942023591704524	0.951366872525402	7.76835605811148	1.91862045547612
RiceM30-2-2	KMCP	Rice	Multiple	50%	30G	47998900	47998900	95997800	35892154	4	12106746	47998896	2.59	1.821133333	4.55	97.17498333	0.999999889	0.747770345	0.873885131	0.855684857	0.950962210523307	0.995463112474887	0.981995566189668	0.981995566189668	0.618621274172191	0.999999220658104	0.313503437160689	0.358750499613085	6.2012908869816	0.977371773785276
RiceM30-2-3	KMCP	Rice	Multiple	50%	30G	47998900	47998900	95997800	35888012	38	12110888	47998862	2.59	1.821133333	4.55	96.96525	0.999998941	0.747684051	0.87384163	0.855628009	0.950962210523307	0.995463112474887	0.982037490254408	0.982037490254408	0.618489719936634	0.999992564657047	0.313268569716599	0.358497897014941	6.20074905483223	0.976987616951575
RiceM30-2-4	KMCP	Rice	Multiple	50%	30G	47998900	47998900	95997800	35888872	12	12110028	47998888	2.59	1.821133333	4.57	96.84721667	0.999999666	0.747701968	0.873850859	0.855640006	0.950962210523307	0.995463112474887	0.982061084200913	0.982061084200913	0.61851762996261	0.999997654953214	0.313317334636475	0.358551205370027	6.20093131632234	0.977068835332637
RiceM30-2-5	KMCP	Rice	Multiple	50%	30G	47998900	47998900	95997800	35893038	0	12105862	47998900	2.59	1.821133333	4.57	96.90745	1	0.747788762	0.873894381	0.855696956	0.950962210523307	0.995463112474887	0.98204904402577	0.98204904402577	0.618649247705648	1	0.313553562936732	0.358804261202497	6.20153048289461	0.977453508908145
RiceM60-2-1	KMCP	Rice	Multiple	50%	60G	95997800	95997800	191995600	71779010	4	24218790	95997796	2.59	1.821133333	3.69	365.6005667	0.999999944	0.747715156	0.873857557	0.855648743	0.950962210523307	0.995463112474887	0.928339375564461	0.928339375564461	0.618537885824998	0.999999606818503	0.313353228578727	0.358590028000551	6.09358482334989	0.977127913825549
RiceM60-2-2	KMCP	Rice	Multiple	50%	60G	95997800	95997800	191995600	71772430	70	24225370	95997730	2.59	1.821133333	3.8	327.0156333	0.999999025	0.747646613	0.873822942	0.855603525	0.950962210523307	0.995463112474887	0.936052204259025	0.936052204259025	0.618433204326554	0.999993154429293	0.313166674250265	0.358389103002611	6.10851186752497	0.976822307329165
RiceM60-2-3	KMCP	Rice	Multiple	50%	60G	95997800	95997800	191995600	71773966	14	24223834	95997786	2.59	1.821133333	3.88	316.8657	0.999999805	0.747662613	0.873831234	0.855614287	0.950962210523307	0.995463112474887	0.938081097143006	0.938081097143006	0.618458280709194	0.999998630885858	0.313210221647598	0.358436923667563	6.11269157419442	0.976895204376758
RiceM60-2-4	KMCP	Rice	Multiple	50%	60G	95997800	95997800	191995600	71776804	0	24220996	95997800	2.59	1.821133333	3.82	311.3186	1	0.747692176	0.873846088	0.855633717	0.950962210523307	0.995463112474887	0.939189919377014	0.939189919377014	0.618503201667677	1	0.313290683629307	0.358523260363348	6.11512230741255	0.977026462031025
RiceM60-2-5	KMCP	Rice	Multiple	50%	60G	95997800	95997800	191995600	71788314	0	24209486	95997800	2.59	1.821133333	3.93	320.87985	1	0.747812075	0.873906037	0.855712219	0.950962210523307	0.995463112474887	0.937278699715406	0.937278699715406	0.618684497381969	1	0.313617014216358	0.358872081942989	6.11215631597032	0.977556579324959
RiceM10-2-1	KMCP	Rice	Multiple	50%	10G	19999544	19999544	39999088	14956050	0	5043494	19999544	2.59	1.821133333	4.49	40.68551667	1	0.74781955	0.873909775	0.855717114	0.950962210523307	0.995463112474887	0.993287372109849	0.993287372109849	0.618695801713651	1	0.31363735901605	0.358893832747202	6.22422706069479	0.977589634460853
